LtYellow,,,Yellow,,GEN,,WIN,Standard,
Macintosh System User's Manual,,,Macintosh Brugerhåndbog,,GEN,,MAC,Standard,oplyst af Apple - juni 1994
Macro ,m,,Makro  ,m,MNU,,WIN,Standard,GUI
Macro Recorder on (REC),,,INDS,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
Made in Ireland,,,Made in Ireland,,GEN ,,WIN,Standard,See PACK.DOC
Main,,,Systemgruppe,,GEN,,WIN,Standard,GUI - programgruppe i Windows
main application,,,hovedprogram,,GEN,,WIN,Standard,GUI
main document,,,hoveddokument,,GEN,,WIN,Standard,GUI
Maintenance Installation,,,Vedligeholdelsesinstallation,,GEN,,WIN,Standard,
make backup file,,,lave sikkerhedskopi,,GEN,V,WIN,Standard,
manual link,,,manuel kæde,,GEN,,WIN,Standard,GUI
Manual version x.x,,,Version x.x,,GEN,,WIN,Standard,See PACK.DOC
mapping,,,afbildning,,GEN,,WIN,Standard,"WinNT - I forbindelse med hukommelsesstyring. Den virtuelle hukommelse, man har til rådighed bliver afbildet på den fysiske RAM hukommelse og harddisken. Bruges også i forbindelse med gemning af (afbildning af) nyligt brugte filer i RAM hukommelsen"
mapping,,,mapping,,GEN,,WIN,Standard,"WinNT - I forb. med fx TCP/IP-netværksprotokollen taler man om mapping ved de tabeller, protokollen slår op i for at finde en maskines IP adresse på netværket så den kan sende data til maskinen, som evt. er på et andet netværkssegment end afsenderen "
margin,,,margen,,GEN,,WIN,Standard,There are two possible spellings of this word. This the one MS uses.
mark ,,,markere,,GEN,V,WIN,Standard,GUI
mark ,,,mærke,,GEN,N,WIN,Standard,
Maroon,,,Rødbrun,,GEN,,WIN,Standard,
Match Case,c,,Forskel på store og små bogstaver ,b,CHX,,WIN,Standard,GUI
Match Whole Word Only,w,,Kun hele ord ,k,CHX,,WIN,Standard,GUI
matrix,,,martrixer,,GEN,,WIN,Standard,"There er two possible plural forms for ""matrixer"". This the one MS uses."
Maximize,x,,Maksimer  ,m,COM,,WIN,Standard,GUI 
maximize,,,maksimere,,GEN,V,WIN,Standard,To make a window its largest size.  See also minimize.
Maximize button,,,knappen Maksimer,,BUT,,WIN,Standard,GUI
maximize button,,,maksimeringsknap,,BUT,,WIN,Standard,
maximum xxx,,,maksimumxxx (uden s),,GEN,,WIN,Standard,"I sammensætninger bruges with maksimum og minimum uden ""s"" i en sammensætningsfuge. Eksempel: Minimuminstallation"
MB,,,MB,,GEN,,WIN,Standard,(e.g. 1.2 MB)
MDI ,,,MDI,,GEN,,WIN,Standard,See multiple document interface.
Media control interface device,,,Media control interface-enhed (MCI),,GEN,,WIN,Standard,See PACK.DOC
Media Player,,,Medieafspiller,,GEN,,WIN,Standard,GUI - program
medium,,,medium/mellem,,GEN,,WIN,Standard,
MELP,,,MELP,,GEN,,WIN,Standard,Microsoft Enterprise License Pak (må ikke oversættes!)
menu,,,menu,,GEN,,WIN,Standard,GUI  A list of textual or graphical choices from which a user can choose.  See also drop-down menu and pop-up menu.
menu bar,,,menulinje,,GEN,,WIN,Standard,GUI  A horizontal bar at the top of a window (below the title bar) that contains menus.  See also drop-down menu.
menu button,,,menuknap,,GEN,,WIN,Standard,A command button that is used to display a menu.  
menu command,,,menukommando,,GEN,,WIN,Standard,GUI
menu item,,,menupunkt,,GEN,,WIN,Standard,A choice on a menu.
menu name,,,menunavn,,GEN,,WIN,Standard,GUI
menu option,,,menupunkt,,GEN,,WIN,Standard,
menu title,,,menutitel,,GEN,,WIN,Standard,"A textual or graphic label that designates a particular menu.  For drop-down menus, the title is the entry in the menu bar; for cascading menus the menu title is the name of its parent menu item.  "
message,,,meddelelse,,GEN,,WIN,Standard,GUI
message bar,,,meddelelsesfelt,,GEN,,WIN,Standard,
message box,,,meddelelsesboks,,GEN,,WIN,Standard,GUI  A secondary window that is displayed to inform a user about a particular condition.
message line,,,meddelelseslinje,,GEN,,WIN,Standard,GUI
Mexican Spanish,,,spansk (mexicansk),,GEN,,WIN,Standard,
Mexico,,,Mexico,,GEN,,WIN,Standard,
mice,,,mus,,GEN,,WIN,Standard,
Microsoft and MS-DOS are either registered trademarks or trademarks of Microsoft Corporation in USA and/or other countries.,,,Microsoft og MS-DOS er enten registrerede varemærker eller varemærker tilhørende Microsoft Corporation i USA og/eller andre lande.,,GEN,,WIN,Standard,See also LEGAL.DOC
Microsoft customer service,,,Microsoft Salgssupport,,GEN,,WIN,Standard,
Microsoft Draw,,,Microsoft Draw,,GEN,,WIN,Standard,Programnavn
Microsoft Enterprise License Pak,,,Microsoft Enterprise License Pak,,GEN,,WIN,Standard,fork.: MELP
Microsoft Equation,,,Microsoft Equation Editor,,GEN,,WIN,Standard,
Microsoft Equation 1.0,,,Microsoft Equation 1.0,,GEN,,WIN,Standard,
Microsoft Equation 2.0,,,Microsoft Equation 2.0,,GEN,,WIN,Standard,
Microsoft Equation Editor 2.0,,,Microsoft Equation Editor 2.0,,GEN,,WIN,Standard,
Microsoft Excel Worksheet,,,Microsoft Excel-regneark,,GEN,,WIN,Standard,
Microsoft Graph,,,Microsoft Graph,,GEN,,WIN,Standard,Programnavn
Microsoft Help,,,Microsoft Hjælp,,GEN,,MAC,Standard,Macintosh
Microsoft Help Bookmarks,,,Microsoft Hjælp-bogmærker,,GEN,,MAC,Standard,Macintosh
Microsoft Help Preferences,,,Microsoft Hjælp-indstillinger,,GEN,,MAC,Standard,Macintosh
Microsoft License Pak,,,Microsoft License Pak,,GEN,,WIN,Standard,fork.: MLP
Microsoft Magasinet,,,Microsoft Magasinet,,GEN,,WIN,Standard,Danish Subsidiary magazine. No us equivalent.
Microsoft Mouse,,,Microsoft Mouse,,GEN,,WIN,Standard,
Microsoft Mouse or compatible pointing device,,,Microsoft Mouse eller kompatibelt pegeredskab,,GEN,,WIN,Standard,See PACK.DOC
Microsoft Multi-License Pak,,,Microsoft Multi-License Pak,,GEN,,WIN,Standard,fork.: MMLP
Microsoft Organization Chart,,,Microsoft Organisationsdiagram,,,,,,
Microsoft product repair and replacement plan,,,See comment,,GEN,,WIN,Standard,N/A for Danish. Use reference to Microsoft User Group (MUG)
Microsoft Product Support,,,Microsoft Produktsupport,,GEN,,WIN,Standard,
Microsoft Publisher 2.0,,,Microsoft Publisher 2.0,,GEN,,WIN,Standard,
Microsoft Support Network,,,Microsoft Support Network,,GEN,,WIN,Standard,Name of PSS user group for nordic countries. In DK_PSS.DOC and should be in all readme files. Do not loc.
Microsoft User Group (MUG),,,Microsoft User Group (MUG),,GEN,,WIN,Standard,Danish Subsidiary User support. No US equivalent.
Microsoft Variable License Pak,,,Microsoft Variable License Pak,,GEN,,WIN,Standard,fork.: MVLP
Microsoft Windows graphical environment version 3.0 or later (must be acquired separately),,,Microsoft Windows grafisk miljø version 3.0 eller nyere (sælges særskilt),,GEN,,WIN,Standard,See PACK.DOC
Microsoft Word 6.0 Document,,,Microsoft Word 6.0-dokument,,GEN,,WIN,Standard,
Microsoft Word 6.0 Picture,,,Microsoft Word 6.0-billede,,GEN,,WIN,Standard,
Microsoft Word Picture,,,Microsoft Word-billede,,GEN,,WIN,Standard,
Microsoft Word Setup,,,Microsoft Word Installation,,GEN,,WIN,Standard,
Microsoft WordArt,,,Microsoft WordArt,,GEN,,WIN,Standard,
Microsoft WordArt 2.0,,,Microsoft WordArt 2.0,,GEN,,WIN,Standard,
Microsoft Works for MS-DOS,,,Microsoft Works til MS-DOS,,GEN,,WIN,Standard,
Microsoft Works for Windows 2.0,,,Microsoft Works til Windows 2.0,,GEN,,WIN,Standard,
MIDI Sequencer,,,MIDI-sequencer,,GEN,,WIN,Standard,GUI
Minimize,n,,Minimer  ,i,COM,,WIN,Standard,GUI
Minimize button,,,knappen Minimer,,BUT,,WIN,Standard,GUI
minimize button,,,minimeringsknap,,BUT,,WIN,Standard,To minimize the size of a window; in some cases this means to hide the window.  See also maximize.  
minimum installation,,,minimuminstallation,,GEN,,WIN,Standard,
minimum xxx,,,minimumxxx (uden s),,GEN,,WIN,Standard,"I sammensætninger bruges with maksimum og minimum uden ""s"" i en sammensætningsfuge. Eksempel: Minimuminstallation"
Minus sign,,,minustegn,,GEN,,WIN,Standard,-
minute ,,,minut ,,GEN,,WIN,Standard,
Mix with File,,,Mix med fil,m,COM,,WIN,Standard,GUI
mixed-value,,,blandet værdi,,GEN,,WIN,Standard,The state and appearance of a control when it reflects the values of a multiple selection are different.  
MLP,,,MLP,,GEN,,WIN,Standard,Microsoft License Pak (må ikke oversættes!)
MMLP,,,MMLP,,GEN,,WIN,Standard,Microsoft Multi-License Pak (må ikke oversættes!)
modal,,,modal,,GEN,,WIN,Standard,Restrictive or limiting interaction; operating in a mode.  It is often used to describe a secondary window that restricts the user’s interaction with other windows.  A secondary window may be modal with respect to its primary window or to the entire syste
mode,,,tilstand,,GEN,,WIN,Standard,"A particular state of interaction, often exclusive in some way to other forms of interaction."
modeless,,,tilstandsuafhængig,,GEN,,WIN,Standard,Not restrictive or limiting interaction.   It is often used to describe a secondary window that does not restrict the user’s interaction with other windows.  Compare modal.
Modern Spanish,,,spansk (moderne),,GEN,,WIN,Standard,
modifier key,,,ændringstast,,GEN,,WIN,Standard,"A keyboard key that when pressed, changes the actions of normal input."
Monarch (3 7/8 x 7 \xBD in),,,Monarch  (3 7/8 x 7 1/2 in),,GEN,,WIN,Standard,See ENVELOPE.DOC
Monarch Envelope,,,Monarch-konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
month,,,måned,,GEN,,WIN,Standard,
More,,,Mere,,BUT,,WIN,Standard,GUI
Mouse,,,Mus ,m,COM,,WIN,Standard,"GUI  A commonly used input device that has one or more buttons that can be used to interact with a computer.  It is also used as a generic term to include other pointing devices that operate similarly (for example, trackballs)."
mouse pointer,,,musmarkør,,GEN,,WIN,Standard,GUI
Move,m,,Flyt  ,f,COM,,WIN,Standard,GUI
move,,,flytte,,GEN,V,WIN,Standard,GUI
"Move, size, or close window",,,"Flytter, tilpasser eller lukker vinduet",,TXT,,WIN,Standard,status bar message
Moves the window to another position,,,Flytter vinduet,,TXT,,WIN,Standard,Status bar description
MS Access Databases,,,MS Access-databaser,,GEN,,WIN,Standard,
MS DOS,,,MS-DOS,,GEN,,WIN,Standard,
MS File Updater,,,MS Filopdatering,,GEN,,MAC,Standard,Macintosh
MS Note-It,,,MS Note-It,,GEN,,WIN,Standard,Programnavn
MS WordArt,,,MS WordArt,,GEN,,WIN,Standard,Programnavn
MS-DOS,,,MS-DOS,,GEN,,WIN,Standard,
MS-DOS operating system ,,,MS-DOS Operativsystem,,GEN,,WIN,Standard,See PACK.DOC
MS-DOS operating system version 3.1 or later (MS-DOS version 5.0 or later recommended),,,MS-DOS Operativsystem 3.1 eller nyere (MS-DOS version 5.0 eller nyere anbefales),,GEN,,WIN,Standard,See PACK.DOC
MS-DOS Prompt,,,MS-DOS-prompt,,GEN,,WIN,Standard,GUI - program
MS-DOS series,,,MS-DOS-serien,,GEN,,WIN,Standard,re: disks. See also DISKETTE.DOC
MS-DOS Text with Layout,,,MS-DOS-tekst med layout,,GEN,,WIN,Standard,
MultiMate 3.3,,,MultiMate 3.3,,GEN,,WIN,Standard,
MultiMate 4.0,,,MultiMate 4.0,,GEN,,WIN,Standard,
MultiMate Adv II,,,MultiMate Adv II,,GEN,,WIN,Standard,
MultiMate Advantage,,,MultiMate Advantage,,GEN,,WIN,Standard,
Multiplan,,,Multiplan,,GEN,,WIN,Standard,
Multiple Document Interface,,,Multiple Document Interface (MDI),,GEN,,WIN,Standard,A technique for managing a set of windows whereby documents are opened into windows (sometimes called child windows) that are constrained to a single primary (parent) window.  
multiple selection list box,,,"liste, der tillader kompleks markering",,GEN,,WIN,Standard,"A list box that is optimized for making multiple, independent selections.  Compare extended selection list box."
Must be purchased separately,,,Sælges særskilt,,GEN,,WIN,Standard,See PACK.DOC
Must be required separately,,,Sælges særskilt,,GEN,,WIN,Standard,See PACK.DOC
MVLP,,,MVLP,,GEN,,WIN,Standard,Microsoft Variable License Pak (må ikke oversættes!)
n/a,,,ikke tilgængelig,,GEN,,WIN,Standard,"abbrev. for ""not available"""
name,,,navn,,GEN,,WIN,Standard,
Name of New Edition,,,Navn på ny udgave,,GEN,,MAC,Standard,Macintosh
Navy,,,Marineblå,,GEN,,WIN,Standard,
Netherlands,,,Holland,,GEN,,WIN,Standard,
network,,,netværk,,GEN,,WIN,Standard,
network adapter,,,netværkskort,,GEN,,WIN,Standard,"det samme som ""network card"""
Network Administrator's Guide,,,Netværkshåndbog,,GEN,,WIN,Standard,Navn på håndbog
network card,,,netværkskort,,GEN,,WIN,Standard,
New,n,,Ny,n,COM,,WIN,Standard,GUI - før: Ny(t)
New window,n,,Nyt vindue  ,n,COM,,WIN,Standard,GUI
New Zealand,,,New Zealand,,GEN,,WIN,Standard,
New Zealand English,,,engelsk (newzealandsk),,GEN,,WIN,Standard,
Next,n,,Næste,n,BUT,,WIN,Standard,Standardknap i guider
Next,t,,Næste  ,n,COM,,WIN,Standard,GUI
Next Window,,,Næste vindue  ,v,COM,,WIN,Standard,GUI
No,,,Nej,,BUT,,WIN,Standard,GUI
none,,,ingen/intet,,GEN,,WIN,Standard,
Norway,,,Norge,,GEN,,WIN,Standard,
Norwegian - Bokmål,,,norsk (bokmål),,GEN,,WIN,Standard,
Norwegian - Nynorsk,,,norsk (nynorsk),,GEN,,WIN,Standard,
NOT,,,IKKE,,FUN,,WIN,Standard,
Not enough disk space.,,,Der er ikke diskplads nok.,,ERR,,WIN,Standard,
Not enough memory available.,,,Der er ikke hukommelse nok.,,ERR,,WIN,Standard,
Not enough memory.,,,Der er ikke hukommelse nok.,,ERR,,WIN,Standard,
Note,,,Bemærk!,,GEN,,WIN,Standard,Alert message
Notepad,,,Notesblok,,GEN,,WIN,Standard,GUI - program
NUM LOCK,,,NUM LOCK,,KEY,,WIN,Standard,GUI
Num Lock on (NUM),,,NUM,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
NUM PLUS,,,NUM +,,KEY,,WIN,Standard,
NUM SUB,,,NUM -,,KEY,,WIN,Standard,
Number,n,,Tal,l,COM,,WIN,Standard,GUI
Number sign,,,nummertegn,,GEN,,WIN,Standard,#
numeric keypad,,,numerisk tastatur,,GEN,,WIN,Standard,
NUMMULT,,,NUM *,,KEY,,WIN,Standard,
NUMPAD *,,,NUM *,,KEY,,WIN,Standard,
NUMPAD +,,,NUM +,,KEY,,WIN,Standard,
NUMPAD -,,,NUM -,,KEY,,WIN,Standard,
NUMPAD /,,,NUM /,,KEY,,WIN,Standard,
NUMPAD ENTER,,,NUM ENTER,,KEY,,WIN,Standard,
Object,b,,Objekt,b,COM,,WIN,Standard,GUI
object,,,objekt,,GEN,,WIN,Standard,"GUI  An entity or component identifiable by the user that may be distinguished by its properties, operations, and relationships.  "
object linking & embedding (OLE),,,objektsammenkædning og -integrering (OLE),,GEN,,WIN,Standard,GUI  The name that describes the technology and interface for implementing support for object interaction. 
Object Packager,,,Objektpakning,,GEN,,WIN,Standard,GUI - program
OEM,,,computerproducenten,,GEN,,WIN,Standard,Original Equiment Manufacturer
off,,,(slået) fra,,GEN,,WIN,Standard,
OfficeLinks,,,OfficeLinks,,GEN,,WIN,Standard,Office term - do not localize
OFREADME.HLP,,,OFVIGTIG.HLP,,FIL,,WIN,Standard,Office readme
OK,,,OK,o,BUT,,WIN,Standard,GUI
OLE (Object Linking & Embedding),,,OLE (Object Linking & Embedding),,GEN,,WIN,Standard,GUI
OLE application,,,OLE-program,,GEN,,WIN,Standard,GUI
Ole Automation,,,Ole Automation,,GEN,,WIN,Standard,Do not localize - sub decision
OLE DLL,,,OLE-systemets DLL-biblioteker,,GEN,,WIN,Standard,
Olive/LtBrown,,,Olivengrøn,,GEN,,WIN,Standard,
on ,,,tilsluttet/til,,GEN,,WIN,Standard,
on-line,,,online,,GEN,,WIN,Standard,
One moment please... You are about to see a demonstration. Watch as XXX performs each step for you.,,,"Vent et øjeblik... Der vil nu blive vist en demonstration, hvor XXX gennemgår hvert enkelt trin for dig.",,GEN,,WIN,Standard,CBT opening screen
Open,o,,Åbn  ,b,COM,,WIN,Standard,GUI
open,,,åbne,,GEN,V,WIN,Standard,
Open Publisher,,,Åbn udgiver,,GEN,,MAC,Standard,Macintosh
Opening chevron,,,«-tegn,,GEN,,WIN,Standard,« 
Opens existing document,,,Åbner et eksisterende dokument,,TXT,,WIN,Standard,status bar message
Operating Systems Plus Enhanced Tools,,,Operativsystemer og avancerede værktøjer,,GEN,,WIN,Standard,Descriptor for cover page for OEM manuals. See also OEM.DOC
operation,,,handling,,GEN,,WIN,Standard,A generic term used to refer to the actions that can be done to or with an object.  
operator intervention,,,brugerindblanding,,GEN,,WIN,Standard,
OPTION,,,ALTERNATIV,,KEY,,MAC,Standard,Macintosh key name
option button,,,alternativknap,,GEN,,WIN,Standard,GUI  A standard Windows control that allows the user to select from a fixed set of mutually exclusive choices (also known as a radio button).  Compare check box.
option button group,,,gruppe af alternativknapper,,GEN,,WIN,Standard,GUI
Options,,,Indstillinger,,BUT,,WIN,Standard,GUI
Options,,,Anbefalet ekstraudstyr,,GEN,,WIN,Standard,See PACK.DOC
Options,o,,Indstillinger  ,i,MNU,,WIN,Standard,GUI
OR,,,ELLER,,FUN,,WIN,Standard,
Or later,,,Eller nyere,,GEN,,WIN,Standard,See PACK.DOC
ORACLE RDBMS,,,ORACLE-relationsdatabasesystem,,GEN,,WIN,Standard,
Orientation,,,Papirretning,,DIA,,WIN,Standard,GUI
Out of memory,,,Der er ikke mere hukommelse,,ERR,,WIN,Standard,
output,,,output,,GEN,,WIN,Standard,"et output, outputtet, output, outputtene"
output,,,output,,GEN,,WIN,Standard,
outside bar ,,,yderlinje ,,GEN,,WIN,Standard,
overlapping windows,,,overlappende vinduer,,GEN,,WIN,Standard,
Overtype on (OVR),,,OVR,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
package,,,objektpakke,,GEN,,WIN,Standard,GUI
page,,,side,,GEN,,WIN,Standard,
Page (Pg),,,Si,,GEN,,WIN,Standard,GUI - forkortelse på statuslinjen
Page Setup,t,,Sideopsætning ,i,COM,,WIN,Standard,GUI
page setup,,,sideopsætning,,GEN,,WIN,Standard,
Pages,p,,Sider ,s,OPT,,WIN,Standard,GUI
Paintbrush,,,Paintbrush,,GEN,,WIN,Standard,Programnavn
Paintbrush Picture,,,Paintbrush-billede,,GEN,,WIN,Standard,
Pakistan,,,Pakistan,,GEN,,WIN,Standard,
palette,,,palet,,GEN,,WIN,Standard,GUI
palmtop,,,palmtop,,GEN,,WIN,Standard,computertype
pane,,,rude,,GEN,,WIN,Standard,GUI  One of the separate areas in a split window.  
paper jam,,,papirstop,,GEN,n,WIN,Standard,
Paper Size,z,,Størrelse ,ø,DIA,,WIN,Standard,GUI
Paradox Files,,,Paradox-filer,,GEN,,WIN,Standard,
Paragraph,p,,Afsnit,a,COM,,WIN,Standard,GUI
Paragraph mark,,,afsnitstegn,,GEN,,WIN,Standard,
parallel,,,parallel ,,GEN,,WIN,Standard,
Parenthesis,,,parentes,,GEN,,WIN,Standard,( )
Part No.,,,Artikelnr. ,,GEN,,WIN,Standard,Copyright page i doc
password,,,adgangskode,,GEN,,WIN,Standard,
Paste,p,,Sæt ind  ,n,COM,,WIN,Standard,GUI
paste,,,sætte ind,,GEN,,WIN,Standard,GUI
Paste Link,l,,Indsæt kæde,e,COM,,WIN,Standard,GUI
Paste Special,s,,Indsæt speciel,p,COM,,WIN,Standard,GUI
path,,,sti,,GEN,,WIN,Standard,
PAUSE ,,,PAUSE,,KEY,,WIN,Standard,GUI
PC,,,PC,,GEN,,WIN,Standard,
Percent sign,,,procenttegn,,GEN,,WIN,Standard,%
Personal Computer,,,PC,,GEN,,WIN,Standard,
"Personal computer using 80286, 80386 or higher microprocessor",,,"En PC med 80286, 80386 eller kraftigere mikroprocessor",,GEN,,WIN,Standard,See PACK.DOC
Personal Envelope,,,Personlig konvolut,,GEN,,WIN,Standard,See ENVELOPE.DOC
PG DN,,,PGDN,,KEY,,WIN,Standard,GUI
PG UP,,,PGUP,,KEY,,WIN,Standard,GUI
PIF Editor,,,PIF-editor,,GEN,,WIN,Standard,GUI - program
Pipe,,,|-tegn,,GEN,,WIN,Standard,|
placeholder,,,pladsholder,,GEN,,WIN,Standard,"NU: inkonsekvens mellem Word, Excel og Access. Bør være pladsholder i næste version af Excel.??"
platform,,,system,,GEN,,WIN,Standard,#NAME?
Please insert the disk.,,,Indsæt disketten.,,TXT,,WIN,Standard,
Plug and Play,,,Plug and Play,,GEN,,WIN,Standard,Device installation term. Not localized
Plus sign,,,plustegn,,GEN,,WIN,Standard,
Plus-or-minus sign,,,plusminustegn,,GEN,,WIN,Standard,±
Pocket Guide,,,Lommehåndbog,,GEN,,WIN,Standard,Navn på håndbog
point ,,,punkt,,GEN,N,WIN,Standard,"måleenhed. Bemærk! points = punkt i forbindelse med punktstørrelser, f.eks. 12 punkt.  A unit of measurement for type (1 point equals approximately 1/72 inch).  "
point at,,,pege på,,GEN,V,WIN,Standard,GUI
point-and-click ,,,pege og klikke,,GEN,V,WIN,Standard,
pointer,,,markør,,GEN,,WIN,Standard,GUI  A graphic image displayed on the screen that indicates the location of a pointing device (sometimes called a cursor). 
Pointing device,,,Pegeredskab,,GEN,,WIN,Standard,See PACK.DOC
Poland,,,Polen,,GEN,,WIN,Standard,
Polish,,,polsk,,GEN,,WIN,Standard,
pop-up menu,,,pop-up-menu,,GEN,,WIN,Standard,
pop-up window,,,pop-up-vindue,,GEN,,WIN,Standard,
Portrait,r,,Stående ,s,OPT,,WIN,Standard,"GUI  An orientation where the long dimension of a rectangular area (for example, screen or paper) is vertical. "
Portugal,,,Portugal,,GEN,,WIN,Standard,
Portuguese,,,portugisisk,,GEN,,WIN,Standard,
position pointer,,,placeringsmarkør,,GEN,,WIN,Standard,
PPREADME.HLP,,,PPVIGTIG.HLP,,FIL,,WIN,Standard,PowerPoint readme
Preferences,,,Indstillinger,i,COM,,WIN,Standard,GUI
press,,,trykke på,,GEN,V,WIN,Standard,"To depress a mouse button, depress and release a keyboard key, or to place the tip of a pen to the screen. "
press and hold down,,,trykke på og holde nede,,GEN,V,WIN,Standard,GUI
primary window,,,primært vindue,,GEN,,WIN,Standard,"A window in which the main interaction takes place.  Typically, the primary window is a document window.  See also document window."
Print,p,,Udskriv,u,COM,,WIN,Standard,GUI
print job,,,printjob,,GEN,,WIN,Standard,
Print Manager,,,Udskriftsstyring,,GEN,,WIN,Standard,GUI - program
Print Preview,v,,Vis udskrift  ,v,COM,,WIN,Standard,GUI
Print Quality,q,,Kvalitet ,v,DIA,,WIN,Standard,GUI
Print Range,,,Udskriftsområde,,DIA,,WIN,Standard,GUI
PRINT SCREEN,,,PRINTSCRN,,KEY,,WIN,Standard,GUI
Print Setup,r,,Indstil printer,i,COM,,WIN,Standard,GUI
Print to File,l,,Skriv til fil ,l,CHX,,WIN,Standard,GUI
Print Topic,p,,Udskriv emne ,u,COM,,WIN,Standard,GUI - i Hjælp
Print topic,,,Udskriv emne,,COM,,WIN,Standard,help
Printed in Ireland,,,Printed in Ireland,,GEN,,WIN,Standard,See PACK.DOC
Printed in the USA,,,Printed in Ireland,,GEN,,WIN,Standard,See PACK.DOC
Printer,,,Printer,,DIA,,WIN,Standard,GUI
printer installation,,,printerinstallation,,GEN,,WIN,Standard,
Printer Setup,r,,Indstil printer  ,i,COM,,WIN,Standard,GUI
product ,,,produkt,,GEN,,WIN,Standard,
Product ID,,,produkt-ID,,GEN,,WIN,Standard,Setup up/legal (previously Serial Number)
program,,,program,,GEN,,WIN,Standard,
program group,,,programgruppe,,GEN,,WIN,Standard,GUI
program item,,,programobjekt,,GEN,,WIN,Standard,GUI
program item icon,,,programobjektikon,,GEN,,WIN,Standard,
Program Manager,,,Programstyring,,GEN,,WIN,Standard,GUI - program
program-item icon,,,programobjektikon,,GEN,,WIN,Standard,GUI
Programming with Microsoft Word,,,Programmering med Microsoft Word,,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
progress indicator,,,statusindikator,,GEN,,WIN,Standard,GUI  A standard Windows control that can be used to display the percentage of completion of a particular process. 
prompt,,,prompt,,GEN,,WIN,Standard,"en prompt, prompten, prompter, prompterne"
Proofing Tools,,,Korrekturredskaber,,GEN,,WIN,Standard,re: setup
Properties,,,Egenskaber,,GEN,,WIN,Standard,"Attributes or characteristics of an object used to define its state, appearance, or value.  "
pt,,,pkt.,,GEN,,WIN,Standard,
Publish,,,Udgiv,,BUT,V,MAC,Standard,Macintosh
publish ,,,udgiv,,GEN,V,MAC,Standard,Macintosh
Publish and Subscribe,,,Udgiver og Abonnent,,GEN,,MAC,Standard,Macintosh
Publishing ,,,Udgivelse,,COM,,MAC,Standard,Macintosh
pull-down,,,rullemenu,,GEN,,WIN,Standard,
Purple/Dk Magenta,,,Mørklilla,,GEN,,WIN,Standard,
push button,,,trykknap,,GEN,,WIN,Standard,GUI  See command button.
QR Card,,,Oversigtskort,,GEN,,WIN,Standard,Manual name
QRG,,,Oversigt,,GEN,,WIN,Standard,Manual name
question mark,,,spørgsmålstegn,,GEN,,WIN,Standard,
queue,,,kø,,GEN,,WIN,Standard,
Quick Start,,,Hurtige tip,,MNU,,MAC,Standard,Macintosh Microsoft Office Manager
Quick Start,,,Kort intro,,GEN,,WIN,Standard,documentation title (logo)
Quick Time,,,Quick Time,,GEN,,MAC,Standard,Macintosh
QuickSwitch,,,Hurtige programskift,,GEN,,MAC,Standard,"Afkrydsning i Mac-programmer, så man kan få samme funktionalitet som under Kontrolpanel, Desktop, Programmer i Windows 3.11"
Quit,,,Afslut,,BUT,,WIN,Standard,GUI
quotation mark,,,anførselstegn,,GEN,,WIN,Standard,
quotation mark ( ' ) ,,,enkelt anførselstegn ( ' ),,GEN,,WIN,Standard,
radio button,,,alternativknap,,GEN,,WIN,Standard,GUI  See option button.
RAM (Random Access Memory),,,RAM (Random Access Memory),,GEN,,WIN,Standard,
Read me before installation,,,Vigtigt inden installering,,GEN,,MAC,Standard,Macintosh - setup program from Apple
Read me before installation,,,Vigtigt inden installation,,GEN,,MAC,Standard,Macintosh - setup program from Microsoft
Read Only,r,,Skrivebeskyttet ,s,CHX,,WIN,Standard,GUI
readable,,,læsevenlig,,GEN,,WIN,Standard,
readable file,,,læsbar fil,,GEN,,WIN,Standard,
README.DOC,,,VIGTIGT.DOC,,FIL,,WIN,Standard,
README.TXT,,,VIGTIGT.TXT,,FIL,,WIN,Standard,
rearrange,,,arrangere ,,GEN,V,WIN,Standard,
recognition,,,genkendelse,,GEN,,WIN,Standard,The interpretation of pen strokes or gestures as characters or operations.  See also gestures.
Recommended,,,Anbefalet ekstraudstyr,,GEN,,WIN,Standard,See PACK.DOC
Record,c,,Indspil,i,COM,,WIN,Standard,GUI
record ,,,indspille,,GEN,V,WIN,Standard,indspille en makro
record ,,,post,,GEN,N,WIN,Standard,
record number,,,postnummer,,GEN,,WIN,Standard,
Recorder,,,Makrooptager,,GEN,,WIN,Standard,GUI - program
Red,,,Rød,,GEN,,WIN,Standard,
Redo,,,Annuller Fortryd,,BUT,,WIN,Standard,GUI
reduce selection,,,formindske markering,,GEN,,WIN,Standard,GUI
Reduce window to an icon,,,Formindsker vinduet til et ikon,,TXT,,WIN,Standard,status bar message
Reference guide,,,Referencehåndbog,,GEN,,WIN,Standard,Navn på håndbog
Reference Information,,,Nyttige råd,,TXT,,WIN,Standard,Main Help opening screen. See HELP.HLP
region selection,,,områdemarkering,,GEN,,WIN,Standard,A selection technique that involves dragging out a bounding outline (sometimes referred to as a marquee) to define the selected objects.  
