abbreviation,,abreviatura,,GEN,,WIN,Standard
screen,,pantalla,,GEN,N,WIN,Standard,,
screen capture,,captura de pantalla,,GEN,,WIN,Standard,,
scroll,,desplazar,,GEN,V,WIN,Standard,,
scroll arrow,,flecha de desplazamiento,,GEN,N,WIN,Standard,,
scroll bar,,barra de desplazamiento,,GEN,N,WIN,Standard,,
scroll box,,cuadro de desplazamiento,,GEN,N,WIN,Standard,,
SCROLL LOCK,,BLOQ DESPL,,KEY,,WIN,Standard,,
SDK (software development kit),,kit de desarrollo de software (SDK),,GEN,,WIN,Standard,,
Search,,Búsqueda,S,COM,,WIN,Standard,,
Search for Help on,,Buscar Ayuda acerca de,,COM,,WIN,Standard,,
search path,,ruta de búsqueda,,GEN,N,WIN,Standard,,
section,,sección,L,GEN,N,WIN,Standard,,
see also,,véase también,,GEN,,WIN,Standard,,In indexes
see also,,consulte también,,GEN,,WIN,Standard,,In printed documentation
see also,,vea también,,GEN,,WIN,Standard,,In Help or CBT
select,,selección,,GEN,V,WIN,Standard,,
select,,activar,,GEN,V,WIN,Standard,,Talking about check boxes
selected cell,,celda seleccionada,,GEN,,WIN,Standard,,
selected check box,,casilla de verificación activada,,GEN,,WIN,Standard,,
selected command,,comando seleccionado,,GEN,,WIN,Standard,,
selecting a command,,seleccionar un comando,,GEN,,WIN,Standard,,
selecting a dialog box option,,seleccionar una opción de un cuadro de diálogo,,GEN,,WIN,Standard,,
selection,,selección,M,GEN,N,WIN,Standard,,
selection cursor,,cursor de selección,,GEN,N,WIN,Standard,,
semicolon,,punto y coma,,GEN,N,WIN,Standard,,Plural: signos de punto y coma
separator,,separador,,GEN,N,WIN,Standard,,
serial communications port,,puerto de comunicaciones en serie,,GEN,N,WIN,Standard,,
serial mouse,,mouse (ratón) en serie,,GEN,N,WIN,Standard,,mouse in italics
serial printer,,impresora en serie,,GEN,N,WIN,Standard,,
Serif,,Serif,,GEN,N,WIN,Standard,,Font type
server,,servidor,,GEN,N,WIN,Standard,,
server application,,aplicación de servidor,,GEN,N,WIN,Standard,,
server application,,aplicación servidora,,GEN,,WIN,Standard,,In OLE
session,,sesión,,GEN,N,WIN,Standard,,
set,,establecer,,GEN,V,WIN,Standard,,
set,,conjunto,,GEN,N,WIN,Standard,,
set up,,instalar,,GEN,V,WIN,Standard,,
setup,,programa de instalación,,GEN,N,WIN,Standard
Setup disk,,disco de instalación,,GEN,N,WIN,Standard
SETUP.EXE,,INSTALAR.EXE,,FIL,,WIN,Standard
severe error,,error grave,,GEN,,WIN,Standard
severe error,,error grave,,GEN,N,WIN,Standard
share name,,nombre compartido,,GEN,N,WIN,Standard
shared resources,,recursos compartidos ,,GEN,,WIN,Standard
SHIFT,,MAYÚSCULAS,,KEY,,WIN,Standard
Short Menus,,Menús cortos,M,COM,,WIN,Standard
shortcut,,método abreviado,,GEN,,WIN,Standard
shortcut icon,,icono de método abreviado,,GEN,,WIN,Standard
shortcut key,,tecla de método abreviado,,GEN,N,WIN,Standard
shortcut menu,,menú de método abreviado,,GEN,N,WIN,Standard
side effect,,efecto secundario,,GEN,N,WIN,Standard
sidehead,,título lateral,,GEN,N,WIN,Standard
sign off,,finalizar sesión,,GEN,V,WIN,Standard
sign on,,iniciar sesión,,GEN,V,WIN,Standard,,
single quotation mark,,comilla sencilla,,GEN,N,WIN,Standard,,
single user,,usuario único,,GEN,N,WIN,Standard,,
Single-Step Procedures,,procedimientos paso a paso,,GEN,N,WIN,Standard,,
size,,tamaño,,GEN,V,WIN,Standard,,
size,,ajustar tamaño,,GEN,N,WIN,Standard,,
size box,,cuadro de ajustar tamaño,,GEN,N,WIN,Standard,,
sizing handle,,controlador  de tamaño,,GEN,N,WIN,Standard,,
slash,,barra diagonal ,,GEN,N,WIN,Standard,,(/)
slider,,control deslizante,,GEN,N,WIN,Standard,,
slider indicator,,indicador de control deslizante,,GEN,N,WIN,Standard,,
small capitals,,versales,,GEN,N,WIN,Standard,,
small caps,,versales,,GEN,N,WIN,Standard,,
smart quotes,,comillas tipográficas,,GEN,N,WIN,Standard,,
SNA (systems network architecture),,arquitectura SNA,,GEN,N,WIN,Standard,,
soft font,,fuente transferible,,GEN,,WIN,Standard,,
soft return,,retorno de carro automático,,GEN,,WIN,Standard,,
software,,software,,GEN,N,WIN,Standard,,
sort ,,ordenar,,GEN,V,WIN,Standard,,
sort item,,ordenar elemento,,GEN,,WIN,Standard,,
sort key,,criterio de ordenación,,GEN,N,WIN,Standard,,
sorting,,ordenación,,GEN,V,WIN,Standard,,
sorting order,,forma de ordenación,,GEN,N,WIN,Standard,,
sound,,sonido,,GEN,N,WIN,Standard,,
sound card,,tarjeta de sonido,,GEN,,WIN,Standard,,
sound note,,anotación sonora,,GEN,N,WIN,Standard,,
sound recorder,,grabadora de sonidos,,GEN,N,WIN,Standard,,
source application,,aplicación de origen,,GEN,N,WIN,Standard,,
source disk,,disco de origen,,GEN,N,WIN,Standard,,
source document,,documento de origen,,GEN,N,WIN,Standard,,
space,,espacio,,GEN,N,WIN,Standard,,
SPACEBAR,,BARRA ESPACIADORA,,KEY,,WIN,Standard,,Or ESPACIO
special character,,carácter especial,,GEN,N,WIN,Standard,,
spell check,,comprobación de la ortografía,,GEN,V,WIN,Standard,,
spell checker,,corrector ortográfico,,GEN,N,WIN,Standard,,
spelling checker ,,corrector ortográfico,,GEN,N,WIN,Standard,,
spin box,,cuadro de número,,GEN,N,WIN,Standard,,cuadro [selector] de número
Split,,Dividir,T,COM,,WIN,Standard,,
split,,división,,GEN,V,WIN,Standard,,
split bar,,barra de división,,GEN,N,WIN,Standard,,
split box,,cuadro de división,,GEN,N,WIN,Standard,,
spooling,,envío a cola de impresión,,GEN,N,WIN,Standard,,colocación en cola de impresión
spooling (Simultaneous Peripheral Operations OnLine),,operaciones periféricas simultáneas en línea,,GEN,,WIN,Standard,,
spreadsheet,,hoja de cálculo,,GEN,N,WIN,Standard,,
spreadsheet program,,programa para hoja de cálculo,,GEN,N,WIN,Standard,,
SQL (Structured Query Language),,lenguaje de consulta estructurado SQL,,GEN,,WIN,Standard,,
stack,,pila,,GEN,,WIN,Standard,,
stand-alone mode,,modo autónomo,,GEN,ADJ,WIN,Standard,,
start up,,iniciar,,GEN,V,WIN,Standard,,
start-up,,inicio,,GEN,ADJ,WIN,Standard,,
statement,,instrucción,,GEN,N,WIN,Standard,,The smallest executable entity within a programming language.
statement,,declaración,,GEN,,WIN,Standard,,Generally talking
static,,estático,,GEN,,WIN,Standard,,
status bar,,barra de estado,,GEN,ADJ,WIN,Standard,,
status-bar indicator,,indicador de la barra de estado,,GEN,,WIN,Standard,,
string,,cadena,,GEN,N,WIN,Standard,,
style sheet,,hoja de estilo,,GEN,N,WIN,Standard,,
subcript,,subíndice,,GEN,,WIN,Standard,,One or more characters printed slightly below the baseline of surrounding text.
subdirectory,,subdirectorio,,GEN,N,WIN,Standard,,
subentry,,subelemento,,GEN,N,WIN,Standard,,
subheading,,subtítulo,,GEN,,WIN,Standard,,
subkey,,subtecla,,GEN,N,WIN,Standard,,
submenu,,submenú,,GEN,N,WIN,Standard,,
subroutine,,subrutina,,GEN,,WIN,Standard,,"A common term for ""routine"". Often used for shorter, general routines that are likely to be called often."
subsidiary,,subsidiaria,,GEN,N,WIN,Standard,,
supercript,,superíndice,,GEN,,WIN,Standard,,A character printed slightly above the surrounding text.
supplier,,proveedor,,GEN,N,WIN,Standard,,
support,,aceptar,,GEN,V,WIN,Standard,,
support,,ser compatible con,,GEN,,WIN,Standard,,
support,,respaldar,,GEN,,WIN,Standard,,
support card,,tarjeta de asistencia,,GEN,N,WIN,Standard,,
switch,,cambiar,,GEN,V,WIN,Standard,,cambiar [a]
switch,,conmutar,,GEN,V,WIN,Standard,,
switch,,conmutador,,GEN,N,WIN,Standard,,"A circuit element that has two states, on and off. In MS-DOS, an argument used to control the execution of a command or application."
SYLK (SYmbolic LinK file format),,archivo de vínculo sinmbólico (SILK),,GEN,,WIN,Standard,,Multiplan file format
syntax,,sintaxis,,GEN,N,WIN,Standard,,
system,,sistema,,GEN,N,WIN,Standard,,
TAB,,TAB,,KEY,,WIN,Standard,,
tab stop,,tabulación,,GEN,N,WIN,Standard,,
table,,tabla,,GEN,N,WIN,Standard,,
TB (terabyte),,TB (terabyte),,GEN,N,WIN,Standard,,
TCP/IP (Transport Control Protocol/Internet Protocol),,Protocolo de control de transmisiones/protocolo Internet (TCP/IP),,GEN,,WIN,Standard,,Internet standard
Technical Reference,,Referencia técnica,,GEN,,WIN,Standard,,
Technical Support,,Soporte técnico,,GEN,,WIN,Standard,,
template,,plantilla,,GEN,N,WIN,Standard,,A package or a form.
terabyte,,terabyte,,GEN,N,WIN,Standard,,
terminate,,finalizar,,GEN,V,WIN,Standard,,
terminology,,terminología,,GEN,N,WIN,Standard,,
terminology database,,base de datos de terminología,,GEN,N,WIN,Standard,,
text box,,cuadro de texto,,GEN,N,WIN,Standard,,
text frame,,marco de texto,,GEN,N,WIN,Standard,,
This package can be recycled,,Este paquete puede ser reciclado,,GEN,,WIN,Standard,,
TIFF (tagged image file format),,formato TIFF,,GEN,,WIN,Standard,,
tilde,,tilde,,GEN,,WIN,Standard,,
Tile,,Mosaico,N,COM,,WIN,Standard,,
tiled windows,,ventanas en mosaico,,GEN,,WIN,Standard,,
time,,hora,,GEN,,WIN,Standard,,
time,,"hora, fecha",,GEN,,WIN,Standard,,
Times Roman,,Times Roman,,GEN,,WIN,Standard,,
tip,,sugerencia,,GEN,N,WIN,Standard,,Used in manuals to alert the reader to some potential problem.
title,,título,,GEN,N,WIN,Standard,,
title bar,,barra de título,,GEN,N,WIN,Standard,,
toggle,,alternar,,GEN,V,WIN,Standard,,
tool,,herramienta,,GEN,N,WIN,Standard,,
Tool Tip,,indicador de herramienta,,GEN,,WIN,Standard,,denominación de herramienta
toolbar,,barra de herramientas,,GEN,N,WIN,Standard,,
toolbox,,cuadro de herramientas,,GEN,N,WIN,Standard,,
toolkit,,kit de herramientas,,GEN,N,WIN,Standard,,
Tools,,Herramientas,X,MNU,,WIN,Standard,,
top window border,,borde superior de la ventana,,GEN,N,WIN,Standard,,
tracking,,seguimiento,,GEN,,WIN,Standard,,The act of following a path.
trademark,,marca,,GEN,N,WIN,Standard,,marca [comercial]
transfer,,transferencia,,GEN,N,WIN,Standard,,The movement of data from one location to another.
transmit,,transmitir,,GEN,V,WIN,Standard,,Sending information over a communications line or a circuit.
transparent,,transparente,,GEN,,WIN,Standard,,
trap,,captura,,GEN,N,WIN,Standard,,
trapping,,captura,,GEN,,WIN,Standard,,
"Trash, the",,"Papelera, la",,GEN,N,WIN,Standard,,
tree structure,,estructura en forma de árbol,,GEN,,WIN,Standard,,estructura arborescente
troubleshoot,,determinar y solucionar problemas,,GEN,,WIN,Standard,,
troubleshooting,,determinación y solución de problemas,,GEN,,WIN,Standard,,
truncated,,truncado,,GEN,,WIN,Standard,,To cut off the beginning or end or a series of characters or numbers.
TSR (terminate-and-stay-resident),,programa residente (TSR),,GEN,,WIN,Standard,,
TTY (teletype/teletypewriter),,teletipo,,GEN,,WIN,Standard,,
Tutorial,,Tutorial,P,COM,N,WIN,Standard,,
twip,,vigésima parte  de un punto,,GEN,N,WIN,Standard,,1/20 de punto = 1/1.440 de pulgada
type,,escribir,,GEN,V,WIN,Standard,,To enter information by means of the keyboard
type style,,estilo de tipo,,GEN,N,WIN,Standard,,estilo de fuente
typographic conventions,,convenciones tipográficas,,GEN,,WIN,Standard,,
unavailable command,,comando no disponible,,GEN,,WIN,Standard,,
UNC (universal naming convention),,Convención de nomenclatura universal (UNC),,GEN,,WIN,Standard,,
undelete,,recuperar,,GEN,,WIN,Standard,,
Underline,,Línea,,DIA,,WIN,Standard,,
underline,,subrayar,,GEN,V,WIN,Standard,,
underscore,,subrayado,,GEN,,WIN,Standard,,[carácter de]
Undo,,Deshacer,,COM,,WIN,Standard,,
unfreeze,,liberar,,GEN,V,WIN,Standard,,
unhide,,descubrir,,GEN,,WIN,Standard,,
unselect,,deseleccionar,,GEN,V,WIN,Standard,,anular la selección
Up,,Arriba,,DIA,,WIN,Standard,,
UP ARROW,,FLECHA  ARRIBA,,KEY,,WIN,Standard,,
up scroll arrow,,flecha de desplazamiento hacia arriba,,GEN,,WIN,Standard,,
