multitasking,,Multitasking,,,GEN,N,WIN,Standard,,A mode of operation offered by an operating system in which a computer works on more than one task at a time.
multiuser environment,,Mehrbenutzerumgebung,,,GEN,,WIN,Standard,,
multiuser system,,Mehrbenutzersystem,,,GEN,N,WIN,Standard,,
naming conventions,,Benennungsvereinbarungen,,,GEN,,WIN,Standard,Duden meeting Oct. 28,
navigate,,(sich) bewegen,,,GEN,,WIN,Standard,,
navigation button,,Navigieren-Schaltfläche,,,GEN,,WIN,Standard,,"The buttons on the lower left screen in Access, that lets the user move around in the data records."
nested list,,verschachtelte Liste,,,GEN,N,WIN,Standard,Style Guide,
network,,Netzwerk,,,GEN,N,WIN,Standard,Style Guide,
Network Administrator's Guide,,Handbuch für den Netzadministrator,,,GEN,,WIN,Standard,As a book/manual title.,
network drive,,Netzlaufwerk,,,GEN,N,WIN,Standard,Style Guide,
New,,Neu,N,,COM,,WIN,Standard,GuiGuide,
New Window,,Neues Fenster,N,,COM,,WIN,Standard,GuiGuide,
newline character,,Zeilenendemarke,,,GEN,,WIN,Standard,Abbreviation: NL. Used in Word. ,A character  that causes teh cursor to move to the beginning of the new line.
Next,,Nächstes,N,,COM,N,WIN,Standard,GuiGuide,
NL (newline character),,NL,,,GEN,N,WIN,Standard,"see also ""newline character""",
non-proportional font,,nichtproportionale Schriftart,,,GEN,,WIN,Standard,,
non-Windows applications; do not use,,nicht Windows-basierte Anwendungen,,,GEN,,WIN,Standard,translation from the Sub,
non-Windows applications; do not use,,"Anwendungen, die nicht auf Windows basiert sind / nicht für Windows konzipiert sind.",,,GEN,,WIN,Standard,,
nonbreaking hyphen,,geschützter Trennstrich,,,GEN,N,WIN,Standard,,
nonbreaking space,,geschütztes Leerzeichen,,,GEN,N,WIN,Standard,,
nonimpact printer,,anschlagfreie Drucker,,,GEN,N,WIN,Standard,Style Guide,
nonprinting character,,nichtdruckbares Zeichen,,,GEN,V,WIN,Standard,,
nonscrolling region,,statischer Bereich,,,GEN,,WIN,Standard,Help compiler,
not for resale,,nicht zum Weiterverkauf bestimmt,,,GEN,,WIN,Standard,Used in WIN 3.1,
note,,Anmerkung,,,GEN,N,WIN,Standard,Style Guide,A note to a user in a manual.
note,,Notiz,,,GEN,,WIN,Standard,"Notes in software, such as the annotations to cells in Excel",
Notepad,,Editor,,,FIL,N,WIN,Standard,Windows,
NUM (Num Lock on),,NF,,,GEN,,WIN,Standard,Status bar abbreviation,
NUM LOCK,,NUM,,,KEY,,WIN,Standard,Style Guide,
Number,,Zahlenformat,Z,,COM,,WIN,Standard,,
number,,Zahl,,,GEN,N,WIN,Standard,Style Guide,
number/word combination,,Zahlen-/Wortkombination,,,GEN,,WIN,Standard,,
numbered list,,numerierte Liste,,,GEN,N,WIN,Standard,Style Guide,
numeric keypad,,Zehnertastatur,,,GEN,N,WIN,Standard,,
numerics,,Zahlen,,,GEN,N,WIN,Standard,Style Guide,
object,,Objekt,,,GEN,N,WIN,Standard,GuiGuide,
Object,,Objekt,O,,COM,,WIN,Standard,GuiGuide,
object handle,,Ziehpunkt,,,GEN,,WIN,Standard,"same as ""handle""",
object handler,,Objektbehandlungsroutine,,,GEN,,WIN,Standard,Style Guide,
object handling,,Objektbehandlung,,,GEN,,WIN,Standard,Style Guide,
object link,,Objektverknüpfung,,,GEN,,WIN,Standard,Style Guide
object linking & embedding (OLE),,Objekte verknüpfen und einbetten (OLE),,,GEN,,WIN,Standard,GuiGuide
Object Packager,,Objekt-Manager,,,GEN,,WIN,Standard,Windows
Object-Manager,,Objekt-Manager,,,GEN,N,WIN,Standard,Style Guide
object-oriented,,objektorientiert,,,GEN,,WIN,Standard,
oblique,,schräg,,,GEN,,WIN,Standard,"for fonts; similar to, but not the same as ""italic"""
OEM (original equipment manufacturer),,OEM,,,GEN,,WIN,Standard,
offline,,Offline,,,GEN,,WIN,Standard,
OK,,OK,,,DIA,,WIN,Standard,GuiGuide
OLE (object linking & embedding),,Objekte verknüpfen und einbetten (OLE),,,GEN,,WIN,Standard,GuiGuide
OLE application,,OLE-Anwendung,,,GEN,N,WIN,Standard,GuiGuide
online,,Online,,,GEN,,WIN,Standard,
Online Help,,Online-Hilfe,,,GEN,,WIN,Standard,
online information service,,Online-Informationssystem,,,GEN,,WIN,Standard,"Duden-meeting on Sept. 30, 93"
OOP (object-oriented programming),,OOP (Objektorientierte Programmierung),,,GEN,,WIN,Standard,
Open,,Öffnen,F,,COM,,WIN,Standard,
open editing,,offene Bearbeitung,,,GEN,,WIN,Standard,New OLE-term,
operating system,,Betriebssystem,,,GEN,N,WIN,Standard,Style Guide,
operator,,Bearbeiter (see comments),,,GEN,,WIN,Standard,in Winword 2.0 in Summary info box,
OPTION,,WAHLTASTE (Mac),,,KEY,,WIN,Standard,Style Guide,
option,,Option,,,GEN,N,WIN,Standard,GuiGuide,
option button,,Optionsfeld,,,GEN,N,WIN,Standard,,A round button that the user can select in a group of mutually exclusive options.
optional hyphen,,weicher Trennstrich,,,GEN,N,WIN,Standard,,
Options,,Optionen,O,,COM,,WIN,Standard,GuiGuide,
ordinal numbers,,Ordnungszahlen,,,GEN,,WIN,Standard,Style Guide,
orientation,,Ausrichtung,,,GEN,,WIN,Standard,,
Orientation,,Ausrichtung,,,DIA,,WIN,Standard,re. paper for printing,
orphan,,alleinstehende Absatzzeile,,,GEN,,WIN,Standard,offizieller Druckerbegriff: Schusterjunge. Umschreiben!,
OS/2,,OS/2 (Operating System/2),,,GEN,,WIN,Standard,Style Guide,
OSI (Open Systems Interconnect),,OSI,,,GEN,,WIN,Standard,,
outline,,Gliederung,,,GEN,N,WIN,Standard,,
output,,Ausgabe,,,GEN,,WIN,Standard,,
override,,übergehen,,,GEN,,WIN,Standard,,
override,,ausser Kraft setzen,,,GEN,,WIN,Standard,,
override,,Vorrang haben,,,GEN,,WIN,Standard,,
overtype,,überschreiben,,,GEN,,WIN,Standard,,
overview,,Übersicht,,,GEN,,WIN,Standard,Für NT Help,
OVR (Overtype on),,ÜB,,,GEN,,WIN,Standard,Status bar abbreviation,
OwnerLink,,OwnerLink,,,GEN,,WIN,Standard,re. OLE,
package,,Paket,,,GEN,N,WIN,Standard,everything that is contained in a software package,
package,,Karton,,,GEN,N,WIN,Standard,"when dealing with the physical box itself.  Standard sentence to the packaging: ""This package can be recycled"" - ""Diese Verpackung kann wiederverwertet werden.""",
packaging,,Lieferumfang,,,GEN,N,WIN,Standard,"Re. everything that is packaged with the product (""diese Disketten sind nicht im Lieferumfang enthalten..."")",
packaging,,Verpackung,,,GEN,N,WIN,Standard,,
page,,Seite,,,GEN,N,WIN,Standard,,
page break,,Seitenwechsel,,,GEN,N,WIN,Standard,The single instance of a page break.,
page break,,Seitenumbruch,,,GEN,N,WIN,Standard,The feature of repagination.,
PAGE DOWN,,BILD-AB,,,KEY,,WIN,Standard,Style Guide,
page layout,,Seitenlayout,,,GEN,,WIN,Standard,,The process of arranging text and graphics on the pages of a document.
page reference,,Seitenzahlenverweis,,,GEN,,WIN,Standard,Style Guide
Page Setup,,Seite einrichten,E,,COM,,WIN,Standard,GuiGuide
page setup,,Einrichten einer Seite,,,GEN,,WIN,Standard,
PAGE UP,,BILD-AUF,,,KEY,,WIN,Standard,Style Guide
pagination,,Paginierung,,,GEN,,WIN,Standard,Style Guide
palette,,Palette,,,GEN,N,WIN,Standard,Style Guide
pane,,Ausschnitt,,,GEN,N,WIN,Standard,GuiGuide
paper bin,,Papierschacht,,,GEN,N,WIN,Standard,
paper feed,,Papiereinzug,,,GEN,N,WIN,Standard,Style Guide
paper format,,Papierformat,,,GEN,N,WIN,Standard,Style Guide
paper size,,Papiergröße,,,GEN,,WIN,Standard,
paper source,,Papierzufuhr,,,GEN,N,WIN,Standard,Style Guide
Paragraph,,Absatz,A,,COM,N,WIN,Standard,GuiGuide
paragraph mark,,Absatzmarke,,,GEN,N,WIN,Standard,
parallel printer,,paralleler Drucker,,,GEN,N,WIN,Standard,Style Guide
parent,,übergeordnet,,,GEN,,WIN,Standard,
parenthesis,,runde Klammer,,,GEN,N,WIN,Standard,Style Guide,
parse,,analysieren,,,GEN,,WIN,Standard,,To break input into smaller chunsks so that a program can act upon the information.
password,,Kennwort,,,GEN,N,WIN,Standard,,
Paste,,Einfügen,i,,COM,,WIN,Standard,GuiGuide,
paste,,einfügen,,,GEN,V,WIN,Standard,GuiGuide,
Paste Link,,Verknüpfung einfügen,V,,COM,,WIN,Standard,GuiGuide,
Paste Special,,Inhalte einfügen,l,,COM,,WIN,Standard,GuiGuide,
patent,,Patent,,,GEN,N,WIN,Standard,Style Guide,
path,,Pfad,,,GEN,N,WIN,Standard,Style Guide,
pathname,,Pfadname,,,GEN,N,WIN,Standard,,
pause,,anhalten,,,GEN,V,WIN,Standard,,
PAUSE ,,PAUSE,,,KEY,,WIN,Standard,,
PC (personal computer),,"PC, Personalcomputer, der (s)",,,GEN,N,WIN,Standard,,
PC compatible; do not use,,IBM PCs und Kompatible,,,GEN,,WIN,Standard,"Use ""IBM PC/AT and compatible""",
pen based computers,,Pen-Computer,,,GEN,N,WIN,Standard,,
period,,Punkt,,,GEN,N,WIN,Standard,Style Guide,
permission,,Berechtigung,,,GEN,N,WIN,Standard,,
Personal Computer,,"Personalcomputer, der ( ); PC",,,GEN,,WIN,Standard,,
Pg (Page),,S,,,GEN,,WIN,Standard,Status bar abbreviation,
PG DN,,BILD-AB-TASTE,,,KEY,,WIN,Standard,"Not ""BILD-NACH-UNTEN-TASTE""",
PG UP,,BILD-AUF-TASTE,,,KEY,,WIN,Standard,"Not ""BILD-NACH-OBEN-TASTE""",
pica,,"Pica, die ( )",,,GEN,,WIN,Standard,,"A measure used with printed type. It measures appr. 1/6 inch (0,42 cm)."
picture,,Bild,,,GEN,,WIN,Standard,"contrast to ""image; graphic"" etc.",
pie chart,,Kreisdiagramm,,,GEN,,WIN,Standard,,A type of graph that presents values as percentages (slices) of a whole.
pipe,,Pipe-Zeichen,,,GEN,,WIN,Standard,,
pitch,,Schriftbreite,,,GEN,,WIN,Standard,,"A measure, gen. used with monospace fonts, that describes the number of characters that fit in a horizontal inch.; ie.e 10-pitch = 10 characters per inch."
pixel,,"Pixel, das ( )",,,GEN,,WIN,Standard,,Short for picture element. 
pixel,,Bildpunkt,,,GEN,,WIN,Standard,,
platform,,"Plattform, die (en)",,,GEN,,WIN,Standard,,
plot,,aufzeichnen; grafisch darstellen; plotten,,,GEN,V,WIN,Standard,correct usage depends on the context,To create a graphic or diagram by connecting points.
plural,,Plural,,,GEN,,WIN,Standard,Style Guide,
point,,zeigen (auf),,,GEN,V,WIN,Standard,GuiGuide,
pointer,,Zeiger,,,GEN,N,WIN,Standard,GuiGuide
pointing device,,Zeigegerät,,,GEN,N,WIN,Standard,
poke,,senden,,,GEN,V,WIN,Standard,To store a byte into an absolute memory location.
pop-up menu,,Kontextmenü,,,GEN,N,WIN,Standard,"Should be called ""context-sensitive menu"" or ""shortcut menu"""
Portrait,,Hochformat,f,,DIA,,WIN,Standard,GuiGuide
POS (point of sale),,POS,,,GEN,,WIN,Standard,
POSIX (Portable Operating System Interface),,POSIX,,,GEN,,WIN,Standard,
postoffice,,"Postoffice, das (s)",,,GEN,,WIN,Standard,
powerful,,leistungsstark,,,GEN,ADJ,WIN,Standard,re. a product or feature
preceding,,vorhergehend,,,GEN,,WIN,Standard,Style Guide
preemptive multitasking,,preemptives Multitasking,,,GEN,,WIN,Standard,NT
preference,,Einstellung,,,GEN,,WIN,Standard,
preposition,,Präposition,,,GEN,N,WIN,Standard,Style Guide
prerelease,,Betaversion,,,GEN,N,WIN,Standard,
prerelease,,Vorab-Version,,,GEN,,WIN,Standard,
presentation data,,Präsentationsdaten,,,GEN,N,WIN,Standard,Style Guide
presentation format ,,Präsentationsformat,,,GEN,N,WIN,Standard,Style Guide
preset,,vordefinieren,,,GEN,V,WIN,Standard,
press,,drücken,,,GEN,V,WIN,Standard,Style Guide
press and hold down,,gedrückt halten,,,GEN,V,WIN,Standard,GuiGuide
primary verb,,Hauptverb,,,GEN,N,WIN,Standard,Style Guide
print,,drucken,,,GEN,V,WIN,Standard,
print area,,Druckbereich,,,GEN,N,WIN,Standard,Style Guide
print files over the network,,Dateien über das Netzwerk drucken,,,GEN,,WIN,Standard,Style Guide
print job,,Druckauftrag,,,GEN,N,WIN,Standard,Style Guide
Print Manager,,Druck-Manager,,,GEN,N,WIN,Standard,GuiGuide
Print Preview,,Seitenansicht,,,COM,,WIN,Standard,GuiGuide
print quality,,Druckqualität,,,GEN,N,WIN,Standard,GuiGuide
print queue,,Druckwarteschlange,,,GEN,N,WIN,Standard,Style Guide
print range,,Druckbereich,,,GEN,,WIN,Standard,GuiGuide
PRINT SCREEN,,DRUCK (PC),,,KEY,,WIN,Standard,Style Guide
PRINT SCREEN,,WAHLTASTE (Mac),,,KEY,,WIN,Standard,Style Guide
Print Setup,,Druckereinrichtung,e,,COM,,WIN,Standard,GuiGuide
print spooling,,Druckauftragsabwicklung,,,GEN,,WIN,Standard,Style Guide
print to a file,,Druckausgabe in eine Datei umleiten,,,GEN,,WIN,Standard,
Print to File,,Ausdruck in Datei,,,DIA,,WIN,Standard,
Print Topic,,Thema drucken,D,,DIA,,WIN,Standard,GuiGuide
printer,,Drucker,,,GEN,N,WIN,Standard,GuiGuide
Printer Guide,,Druckerhandbuch,,,GEN,,WIN,Standard,As a book/manual title.
printer queue,,Druckerwarteschlange,,,GEN,N,WIN,Standard,Style Guide
Printer Setup,,Druckereinrichtung,E,,COM,,WIN,Standard,GuiGuide
printer-driver file,,Druckertreiberdatei,,,GEN,N,WIN,Standard,Style Guide
printing order,,Druckreihenfolge,,,GEN,N,WIN,Standard,Style Guide
priority,,Priorität,,,GEN,N,WIN,Standard,
privilege level,,Privilegebene,,,GEN,N,WIN,Standard,Style Guide
procedure,,Verfahren,,,GEN,N,WIN,Standard,re. procedures in documentation
procedure,,Prozedur,,,GEN,N,WIN,Standard,re. procedures in computer programs
product ID,,Produkt Nr.,,,GEN,,WIN,Standard,"This is the new way to refer to the product number or serial number. Since this is always followed by a number, this syntax (using Nr. and no hyphen) seems the most readable in German."
Product Support,,Microsoft Software Service,,,COM,,WIN,Standard,no hyphen
Product Support,,Microsoft Software Service,,,GEN,,WIN,Standard,no hyphen
product support,,Produktunterstützung,,,GEN,,WIN,Standard,
program group,,Programmgruppe,,,GEN,,WIN,Standard,GuiGuide
program item,,Programm,,,GEN,N,WIN,Standard,GuiGuide
Program Manager,,Programm-Manager,,,GEN,,WIN,Standard,GuiGuide
Programmer's Guide,,Programmierhandbuch,,,GEN,,WIN,Standard,As a book/manual title.
Programmer's Reference,,Handbuch für Programmierer,,,GEN,,WIN,Standard,As a book/manual title.
progress indicator,,Statusanzeiger,,,GEN,N,WIN,Standard,
progress indicator,,Verlaufsanzeiger,,,GEN,N,WIN,Standard,
promotional sample,,Werbeexemplar,,,GEN,N,WIN,Standard,
prompt,,Eingabeaufforderung,,,GEN,N,WIN,Standard,
prompt,,auffordern,,,GEN,V,WIN,Standard,
proof of purchase,,Erwerbsnachweis,,,GEN,N,WIN,Standard,MS customer has to proof that s/he did indeed buy the product and not acquire it some other way.
PSS (Product Support Services),,Microsoft Software Service,,,GEN,N,WIN,Standard,
punctuation,,Zeichensetzung,,,GEN,N,WIN,Standard,Style Guide
push button; DO NOT USE,,Schaltfläche,,,GEN,N,WIN,Standard,"this term should not be used in English; same for push-button; pushbutton. It should just be ""button"".",
QBE (Query-by-Example),,QBE,,,GEN,N,WIN,Standard,,
query,,abfragen,,,GEN,V,WIN,Standard,,
query,,Abfrage,,,GEN,N,WIN,Standard,,The process of extracting data from a database and presenting it for use.
query by example (QBE),,"""Query By Example""-Abfrage",,,GEN,N,WIN,Standard,used this way in Access,
question mark pointer,,Mauszeiger als Fragezeichen,,,GEN,,WIN,Standard,,
queue,,Warteschlange,,,GEN,N,WIN,Standard,,
Quick Reference,,Kurzübersicht,,,GEN,,WIN,Standard,As a book/manual title.,
Quit,,Beenden,B,,COM,,WIN,Standard,GuiGuide,
quotation marks,,Anführungszeichen,,,GEN,N,WIN,Standard,"Same as ""double quotation marks"". Single quotation marks are ""Hochkomma"".",
R/W (read/write),,Lese/Schreib-,,,GEN,,WIN,Standard,,
radio button; do not use,,Optionsfeld,,,GEN,N,WIN,Standard,"Should be ""option button"" instead",
RAM (random access memory),,Arbeitsspeicher (RAM),,,GEN,,WIN,Standard,,
range,,Bereich,,,GEN,,WIN,Standard,,
RDBMS (relational database management system),,RDBMS (relationales Datenbankmanagementsystem),,,GEN,,WIN,Standard,re. a block of cells,In spreadsheets: a block of selected cells; in general: spread between specified low and high values.
read-only,,schreibgeschützt,,,GEN,,WIN,Standard,,
read-write permission,,Lese-/Schreibzugriff,,,GEN,N,WIN,Standard,,
README,,INFO,,,FIL,,WIN,Standard,re. the name of the file,
readme,,Info.txt,,,GEN,,WIN,Standard,Duden meeting March 17,
reboot; do not use,,neu starten,,,GEN,,WIN,Standard,"use ""restart"".",
REC (Macro Recorder on),,MA,,,GEN,,WIN,Standard,Status bar abbreviation,
record,,Datensatz,,,GEN,N,WIN,Standard,,A data structure that is a collection of fields.
Record,,Aufzeichnen,A,,COM,,WIN,Standard,GuiGuide,
recorder,,Rekorder,,,GEN,N,WIN,Standard,GuiGuide,
recover,,wiederherstellen,,,GEN,V,WIN,Standard,,
redirect,,umleiten,,,GEN,,WIN,Standard,,
redirector,,Redirektor,,,GEN,,WIN,Standard,,
Redo,,Wiederholen,,,COM,,WIN,Standard,,
Redo,,Wiederherstellen,,,GEN,,WIN,Standard,"for ""Undo Undo""",
reduce selection,,Markierung verkleinern,,,GEN,,WIN,Standard,GuiGuide,
refresh,,aktualisieren,,,GEN,,WIN,Standard,,To reenergize. To retrace the screen at frequent intervalls.
registered trademark,,eingetragenes Warenzeichen,,,GEN,,WIN,Standard,,
registration,,Registrierung,,,GEN,N,WIN,Standard,Style Guide,
Registration API,,Registrierungs-API,,,GEN,,WIN,Standard,Style Guide,
registration card,,Registrierkarte,,,GEN,,WIN,Standard,,
reinstall,,neu installieren,,,GEN,,WIN,Standard,,
related topics,,verwandte Themen,,,GEN,N,WIN,Standard,fuer Help,
related topics,,verwandte Themen,,,GEN,,WIN,Standard,"Used in Help cross references in older products. Can still be used, but the preferred cross reference translation is ""siehe auch"".",
relational database,,relationale Datenbank,,,GEN,,WIN,Standard,,
release,,freigeben,,,GEN,V,WIN,Standard,re. software,
release,,Version,,,GEN,N,WIN,Standard,oder in einem Satz umschreiben,A particular version of a software.
release notes,,Anmerkungen zu dieser Version,,,GEN,,WIN,Standard,Duden meeting March 17,
remote,,remote,,,GEN,,WIN,Standard,,
remote,,fern,,,GEN,,WIN,Standard,,
remote access,,Remote-Access,,,GEN,,WIN,Standard,Product name,
remote access,,Fern-Zugriff,,,GEN,,WIN,Standard,,
rename,,umbenennen,,,GEN,V,WIN,Standard,,
Repeat,,Wiederholen,W,,COM,,WIN,Standard,GuiGuide,
repetition,,Wiederholung,,,GEN,,WIN,Standard,,
replace,,ersetzen,,,GEN,,WIN,Standard,,
replace,,neu einlegen,,,GEN,,WIN,Standard,re. disks in a computer,
replace,,einfügen,,,GEN,,WIN,Standard,,
Replace,,Ersetzen,E,,COM,,WIN,Standard,GuiGuide,
Replace All,,Alles ersetzen,S,,DIA,,WIN,Standard,GuiGuide,
Replace With,,Ersetzen durch,D,,DIA,,WIN,Standard,GuiGuide,
report,,Bericht,,,GEN,N,WIN,Standard,,The presentation of information about a given topic.
reset,,zurücksetzen,,,GEN,,WIN,Standard,GuiGuide,
reset,,wiederherstellen,,,GEN,,WIN,Standard,,
resident,,resident,,,GEN,,WIN,Standard,,
resize,,Größe ändern,,,GEN,V,WIN,Standard,GuiGuide,
resolution,,Auflösung,,,GEN,N,WIN,Standard,,
resource,,"Ressource, die (n)",,,GEN,,WIN,Standard,Style Guide,
resources on a server,,Ressourcen auf einem Server,,,GEN,,WIN,Standard,Style Guide,
restore,,wiederherstellen,,,GEN,V,WIN,Standard,GuiGuide,
Restore button,,Wiederherstellen-Schaltfläche,,,GEN,,WIN,Standard,Style Guide,Used this way in the Style Guide. Use this syntax for callouts or when you need to keep it short.
Restore button,,"Schaltfläche ""Wiederherstellen""",,,GEN,,WIN,Standard,GuiGuide,The preferred syntax for body text. Used this way in the GuiGuide.
resume,,fortsetzen,,,GEN,V,WIN,Standard,GuiGuide,
retail box,,Verkaufsverpackung,,,GEN,,WIN,Standard,Duden meeting March 17,
retail version,,Verkaufsversion,,,GEN,,WIN,Standard,Duden meeting March 17,
retrieve,,abrufen; wiederfinden,,,GEN,,WIN,Standard,,To obtain requested data.
retry,,wiederholen,,,GEN,,WIN,Standard,GuiGuide,
RETURN (Mac keyboard),,EINGABETASTE (Zeilenschalter),,,KEY,,WIN,Standard,"Use ""Zeilenschalter"" in parenthesis if you need to distinguish between the ""Enter"" key on the key pad and the ""return"" key on the main keyboard.",on key pad
reverse,,umkehren,,,GEN,V,WIN,Standard,GuiGuide,
reverse,,invertiert,,,GEN,,WIN,Standard,,
Revert,,Wiederherstellen,W,,COM,,WIN,Standard,GuiGuide,
revoke,,aufheben,,,GEN,V,WIN,Standard,Style Guide,
RGB (red-green-blue),,RGB,,,GEN,,WIN,Standard,,"A mixing model, or method of describing colors, used with many color monitors."
Ribbon,,Formatierungsleiste,,,COM,,WIN,Standard,Style Guide,
right aligned,,rechtsbündig,R,,GEN,ADJ,WIN,Standard,GuiGuide,
RIGHT ARROW,,NACH-RECHTS-TASTE,,,KEY,,WIN,Standard,GuiGuide,
right scroll arrow,,Bildlaufpfeil rechts,,,GEN,,WIN,Standard,GuiGuide,
right window border,,rechter Fensterrand,,,GEN,N,WIN,Standard,GuiGuide,
right-justified; do not use,,rechts ausgerichtet,,,GEN,,WIN,Standard,use right-aligned instead.,
Roadmap,,Wegweiser,,,GEN,N,WIN,Standard,re. info sheet in many product packages,
ROM (read-only memory),,"ROM, Nur-Lese-Speicher",,,GEN,N,WIN,Standard,(Read only memory),
root direcoty,,Hauptverzeichnis,,,GEN,N,WIN,Standard,,
rotate,,drehen,,,GEN,V,WIN,Standard,,
row,,Zeile,,,GEN,N,WIN,Standard,,A series of items arranged horizontally within a framework.
RTF (rich-text format),,RTF (rich-text format),,,,,WIN,Standard,,
Ruler,,Lineal,,,COM,,WIN,Standard,GuiGuide,
run,,ausführen,,,GEN,V,WIN,Standard,"can, in some cases, be called ""laufen""",To execute a program.
Run,,Ausführen,,,COM,,WIN,Standard,GuiGuide,
run-time ,,Laufzeit,,,GEN,,WIN,Standard,,Either the time period during which a program is running or the amount of time needed to execute the program.
running head,,Kopfzeile,,,GEN,,WIN,Standard,,
SAA (Systems Application Architecture),,SAA,,,GEN,,WIN,Standard,Trademark of IBM,
SAF (SQL Server Adminstration Facility),,SAF,,,GEN,,WIN,Standard,,
sample,,Muster,,,GEN,,WIN,Standard,GuiGuide,
sample,,Beispiel,,,GEN,,WIN,Standard,,
sans serif font,,serifenlose Schriftart,,,GEN,,WIN,Standard,,
save,,speichern,,,GEN,V,WIN,Standard,,
Save,,Speichern,S,,COM,,WIN,Standard,GuiGuide,
Save All,,Alles speichern,A,,COM,,WIN,Standard,GuiGuide,
Save As,,Speichern unter,U,,COM,,WIN,Standard,GuiGuide,
Save File as Type,,Dateityp,D,,DIA,,WIN,Standard,GuiGuide,
scalable fonts,,skalierbare Schriftarten,,,GEN,N,WIN,Standard,,Any font that can be scaled to produce characters in varying sizes.
scale,,skalieren,,,GEN,V,WIN,Standard,GuiGuide,
scale,,Größe ändern,,,GEN,V,WIN,Standard,GuiGuide,
scale,,Skala,,,GEN,N,WIN,Standard,GuiGuide,"A horizontal or vertical line on a graph that shows minimum, maximum,and interval values for the data plotted."
scale,,Maßstab,,,GEN,N,WIN,Standard,,
scaling,,Skalierung,,,GEN,N,WIN,Standard,GuiGuide,In graphics the process of enlarging or reducing a graphical image.
scan,,durchsuchen,,,GEN,V,WIN,Standard,,
scan,,scannen,,,GEN,V,WIN,Standard,,
scanner,,Scanner,,,GEN,,WIN,Standard,"In some cases can also be called ""Sensor""."
screen,,Bildschirm,,,GEN,N,WIN,Standard,
screen terminology,,Bildschirm-Terminologie,,,GEN,N,WIN,Standard,Style Guide
SCRL (Scroll Lock on),,RF,,,GEN,,WIN,Standard,Status bar abbreviation
scroll,,Bildlauf durchführen,,,GEN,V,WIN,Standard,
scroll arrow,,Bildlaufpfeil,,,GEN,N,WIN,Standard,
scroll bar,,Bildlaufleiste,,,GEN,N,WIN,Standard,
scroll box,,Bildlauffeld,,,GEN,N,WIN,Standard,
SCROLL LOCK,,ROLLEN,,,KEY,,WIN,Standard,
SCROLL LOCK (Mac),,SYST.-ANFR.,,,GEN,,WIN,Standard,
SDK (software deveolpment kit),,SDK (Software Development Kit),,,GEN,,WIN,Standard,
Search,,Suchen,S,,COM,,WIN,Standard,GuiGuide
Search for Help on,,Suchen,,,COM,,WIN,Standard,GuiGuide
search path,,Suchpfad,,,GEN,N,WIN,Standard,
Sec (Section),,Ab,,,GEN,,WIN,Standard,Status bar abbreviation
section,,Abschnitt,L,,GEN,N,WIN,Standard,GuiGuide
see also,,Siehe auch,,,GEN,,WIN,Standard,re. Help
see also,,siehe auch,,,GEN,,WIN,Standard,Used for most or all cross references in Help. This is the new and preferred translation.
select,,aktivieren,,,GEN,V,WIN,Standard,re. a check box
select,,markieren,,,GEN,V,WIN,Standard,re. data/text
select,,wählen,,,GEN,V,WIN,Standard,re. a drop-down menu
select,,auswählen,,,GEN,V,WIN,Standard,re. a list box or option button
selected cell,,markierte Zelle,,,GEN,,WIN,Standard,
selected command,,hervorgehobener Befehl,,,GEN,,WIN,Standard,The command as it appears without any action by the user (Zustand)
selecting a command,,einen Befehl wählen,,,GEN,,WIN,Standard,The action by the user of choosing a command
selecting a dialog box option,,Auswählen einer Dialogfeldoption,,,GEN,,WIN,Standard,Style Guide
selection,,Markierung,M,,GEN,N,WIN,Standard,
selection,,Auswahl,M,,GEN,N,WIN,Standard,
selection cursor,,Auswahlcursor,,,GEN,N,WIN,Standard,
semicolon,,"Semikolon, das (s)",,,GEN,N,WIN,Standard,Style Guide
separator,,Trennzeichen,,,GEN,N,WIN,Standard,
serial communications port,,serielle Schnittstelle,,,GEN,N,WIN,Standard,
serial mouse,,serielle Maus,,,GEN,N,WIN,Standard,
serial printer,,serieller Drucker,,,GEN,N,WIN,Standard,Style Guide
serif,,"Serife, die (n)",,,GEN,N,WIN,Standard,
server,,"Server, der",,,GEN,N,WIN,Standard,
server application,,Serveranwendung,,,GEN,N,WIN,Standard,Style Guide
server setup,,Serverinstallation,,,GEN,,WIN,Standard,Duden meeting Oct. 28
server setup,,Installation auf einem Server,,,GEN,,WIN,Standard,Duden meeting Oct. 28
session,,Arbeitssitzung,,,GEN,N,WIN,Standard,
set,,festlegen,,,GEN,V,WIN,Standard,GuiGuide
Set,,Setzen,,,BUT,,WIN,Standard,
set up,,einrichten,,,GEN,V,WIN,Standard,GuiGuide
set up,,installieren,,,GEN,V,WIN,Standard,
Setup,,Setup-Programm,,,GEN,N,WIN,Standard,"Use either ""das Setup-Programm"" or just ""Setup"".  Avoid using ""Setup"" with an article (i.e. ""das Setup installiert... "")"
Setup disk,,Installationsdiskette,,,GEN,N,WIN,Standard,Style Guide
severe error,,schwerer Fehler,,,GEN,N,WIN,Standard,
share name,,Freigabename,,,GEN,N,WIN,Standard,
shared resource,,gemeinsam genutzte Ressource,,,GEN,,WIN,Standard,"The difference between ""gemeinsam genutzt"" and ""freigegeben"" lies in the perspective of the user. The owner makes the ressource ""frei""; while the others use it (gemeinsam).",
